,Unnamed: 0,author_id,created_at,edit_history_tweet_ids,id_x,lang,public_metrics,text,username,imp_count,like_count,retweet_count,type,negative,neutral,positive
769,769,781801333313662976,2022-12-06 14:12:54+00:00,[1600131169885966336],1600131169885966336,it,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","📚 #Bankitalia è a #PiùLibri Più Liberi!
📌 Dal 7 all'11 dicembre vieni a confrontarti con noi su gestione delle finanze, #CulturaFinanziaria, finanza consapevole: ci trovi a #laNuvola a #Roma
👉 https://t.co/Wafy661grL
@piulibri22 #plpl22 #piulibri22 https://t.co/Pr9qjdwYSt",bancaditalia,0,1,1,central_bank,0.028520172461867332,0.8473234176635742,0.12415637075901031
770,770,781801333313662976,2022-12-06 12:27:55+00:00,[1600104749067485185],1600104749067485185,it,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @unisiena: 📌7/12. Gli effetti del #cambiamentoclimatico sull’#economia italiana.
⌚️H. 10, Complesso didattico San Francesco – Siena
Semi…",bancaditalia,0,0,2,central_bank,0.05818978324532509,0.860719621181488,0.0810905322432518
771,771,781801333313662976,2022-12-06 12:27:25+00:00,[1600104622357504001],1600104622357504001,it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Per saperne di più approfondisci sul sito #Bankitalia #Leggiqui il paper della serie #QEF di Bankitalia che sintetizza i risultati del progetto di ricerca ""Gli effetti del #CambiamentoClimatico sull'#EconomiaItaliana"" 
https://t.co/enhuznBGIV 
#TransizioneEcologica #sostenibilità",bancaditalia,0,0,0,central_bank,0.01741687022149563,0.8459567427635193,0.13662630319595337
772,772,781801333313662976,2022-12-06 12:27:23+00:00,[1600104616875610112],1600104616875610112,it,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","📌 Domani #7dicembre alle h. 10 presso @unisiena presentazione del rapporto #Bankitalia sugli effetti del #CambiamentoClimatico sull’economia italiana
🔎Info sul seminario https://t.co/eH4mDckrsg @DepsUSiena
#climaterisks #greeneconomy https://t.co/A5mEYs2osj",bancaditalia,0,2,1,central_bank,0.02699725329875946,0.8991633653640747,0.07383931428194046
773,773,781801333313662976,2022-12-05 10:26:17+00:00,[1599711751439646720],1599711751439646720,it,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @UfficioStampaBI: Audizione di Fabrizio Balassone, Capo Servizio Struttura economica #Bankitalia, sulla #LeggediBilancio presso le Commi…",bancaditalia,0,0,3,central_bank,0.0424823984503746,0.8824963569641113,0.07502125203609467
774,774,781801333313662976,2022-12-05 08:16:59+00:00,[1599679212222173185],1599679212222173185,it,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @Montecitorio: #LeggediBilancio, presso le Commissioni riunite #Bilancio di Camera e #Senato audizioni di rappresentanti @bancaditalia,…",bancaditalia,0,0,5,central_bank,0.028380438685417175,0.8960549831390381,0.07556456327438354
775,775,781801333313662976,2022-12-05 06:15:58+00:00,[1599648758890758145],1599648758890758145,it,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @istat_it: #StatisticAll 

#pierocipollone @bancaditalia 

“I salari non sono solo inflazione ma anche produttività. Il dato che più pre…",bancaditalia,0,0,6,central_bank,0.14947326481342316,0.7383032441139221,0.11222349852323532
776,776,781801333313662976,2022-12-02 15:07:59+00:00,[1598695479272931330],1598695479272931330,it,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","L'Eurosistema deve valutare costantemente la resilienza di TARGET2 rispetto a vari tipi di rischi. Il nuovo paper #MISP fornisce una panoramica degli strumenti sviluppati e utilizzati dall'Eurosistema per supportare il processo di valutazione dei rischi
➡️ https://t.co/qXfY4VL7DB https://t.co/8PIJAYfIjy",bancaditalia,0,2,1,central_bank,0.077307790517807,0.6925224661827087,0.23016966879367828
777,777,781801333313662976,2022-12-02 09:04:59+00:00,[1598604127612928001],1598604127612928001,it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#spiegatimeglio €-coin è un indicatore del ciclo economico dell’#Eurozona, stima mensile della crescita del #PIL, elaborato da #Bankitalia in collaborazione con il @cepr_org Per i dettagli tecnici sull'indicatore:
👉 https://t.co/bkFaaqbI9F 
👉 https://t.co/a3OCUT8trM https://t.co/nVO7JsZLde",bancaditalia,0,1,0,central_bank,0.044613029807806015,0.8563696146011353,0.09901736676692963
778,778,781801333313662976,2022-12-02 09:04:58+00:00,[1598604122810466305],1598604122810466305,it,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#Bankitalia #eurocoin L'andamento dell'indicatore riflette prevalentemente l'ulteriore deterioramento della fiducia delle imprese manifatturiere, in calo per il nono mese consecutivo https://t.co/7TfNmoq2oX",bancaditalia,0,0,0,central_bank,0.8765932321548462,0.10242987424135208,0.02097691036760807
779,779,781801333313662976,2022-12-02 09:04:57+00:00,[1598604119434051585],1598604119434051585,it,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","A novembre #eurocoin è sceso (a -0,62 da -0,31 di ottobre) dopo il temporaneo miglioramento di ottobre 👉 https://t.co/7TfNmoq2oX
#Bankitalia @cepr_org https://t.co/kQvYvDg1bN",bancaditalia,0,1,0,central_bank,0.13816124200820923,0.7730486392974854,0.08879014849662781
780,780,781801333313662976,2022-12-02 08:08:42+00:00,[1598589964350111744],1598589964350111744,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","📌 Today #2December 🕚 11.30 
Deputy Governor #Bankitalia #Perrazzelli at the Workshop on #FinancialTechnology, #FinancialInclusion and #Competition Policy, organized by #Bankitalia, @toeli_law @CollegioCA @UniTo.
Register to follow the event live
👉 https://t.co/sySEvUpWsm https://t.co/1IWkJ3eOnJ",bancaditalia,0,1,0,central_bank,0.03276146575808525,0.829624354839325,0.1376142054796219
781,781,781801333313662976,2022-12-02 08:07:38+00:00,[1598589695595872258],1598589695595872258,it,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","📌 Oggi #2dicembre 🕚 11.30 
la VDG #Bankitalia #Perrazzelli al Workshop su #FinancialTechnology, #FinancialInclusion and #Competition Policy, organizzato da #Bankitalia in collaborazione con @toeli_law @CollegioCA @unito.
Registrati per seguire live
👉 https://t.co/sySEvUpWsm https://t.co/xeznS7ywrk",bancaditalia,0,0,1,central_bank,0.01479251030832529,0.8658367395401001,0.11937083303928375
782,782,781801333313662976,2022-12-01 13:12:47+00:00,[1598304100193832961],1598304100193832961,it,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @HuffPostItalia: Luigi #Cannari @bancaditalia oggi a #FintechTalks in conversazione con @delvecchiog su regolamentazione delle #criptoat…,bancaditalia,0,0,4,central_bank,0.01909303478896618,0.9083054065704346,0.0726015642285347
783,783,781801333313662976,2022-12-01 13:12:32+00:00,[1598304039032209410],1598304039032209410,it,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @UfficioStampaBI: #criptoattività C’è bisogno di buona regolamentazione, di tutela per chi le usa. E poi ci sono aspetti macroeconomici…",bancaditalia,0,0,3,central_bank,0.2039220929145813,0.6210722327232361,0.17500562965869904
784,784,781801333313662976,2022-12-01 12:43:22+00:00,[1598296700564951040],1598296700564951040,it,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @classcnbc: ++A. Perrazzelli (@bancaditalia) a #MilanoFinanzaDigitalWeek parla dell'evoluzione digitale del mercato finanziario e del #M…,bancaditalia,0,0,2,central_bank,0.020086925476789474,0.8436005115509033,0.13631251454353333
785,785,781801333313662976,2022-12-01 12:41:40+00:00,[1598296272733368320],1598296272733368320,it,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#MilanoHub è il centro di #innovazione #Bankitalia che sostiene l’evoluzione #digitale del mercato finanziario italiano. 
📌Scopri il tema della nuova #CallForProposals: https://t.co/FSxhljkUeV
📌Più info su come funziona l'hub: https://t.co/155q9kvzej
#FinTech",bancaditalia,0,2,3,central_bank,0.018496712669730186,0.5089398622512817,0.4725634455680847
786,786,781801333313662976,2022-12-01 12:41:40+00:00,[1598296269256294401],1598296269256294401,it,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 5, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","La Vice Direttrice Generale Perrazzelli #Bankitalia ha partecipato oggi al #MilanoFinanzaDigitalWeek dove ha parlato del sostegno di #MilanoHub all’evoluzione digitale del mercato finanziario
con @acabrini
#MFDW22 @classcnbc @MilanoFinanza https://t.co/L5KTdxY2wg",bancaditalia,0,5,4,central_bank,0.018289044499397278,0.865100622177124,0.11661040782928467
787,787,781801333313662976,2022-12-01 08:02:25+00:00,[1598225996276039680],1598225996276039680,it,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Oggi h 10.30 A.Perrazzelli #Bankitalia a #MilanoFinanzaDigitalWeek parla di
Sostenere l’evoluzione digitale del mercato finanziario, il caso #MilanoHub
🔴Live su @classcnbc @MilanoFinanza @ItaliaOggi Zoom
Diretta LinkedIn @MilanoFinanza
🔎https://t.co/n5HX2Lb7SO
#MFDW22 @acabrini https://t.co/FUvCclvvQD",bancaditalia,0,2,2,central_bank,0.02126600220799446,0.9291762709617615,0.04955768957734108
788,788,781801333313662976,2022-12-01 07:54:57+00:00,[1598224117735763970],1598224117735763970,it,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @UfficioStampaBI: #1dicembre Luigi #Cannari Capo Dipartimento Mercati e sistemi di pagamento #Bankitalia oggi a #FintechTalks: nati per…,bancaditalia,0,0,2,central_bank,0.013514525257050991,0.9086611270904541,0.07782431691884995
789,789,781801333313662976,2022-11-30 16:38:22+00:00,[1597993450645127174],1597993450645127174,it,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @GSSI_LAQUILA: Turismo, agricoltura, scuola, impresa: alcuni settori dell'economia e della società italiane su cui sta impattando il #Ca…",bancaditalia,0,0,6,central_bank,0.08668389171361923,0.795150637626648,0.11816540360450745
790,790,781801333313662976,2022-11-30 16:31:10+00:00,[1597991639410413569],1597991639410413569,it,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}","Per saperne di più approfondisci sul sito #Bankitalia 
#Leggiqui il paper della serie #QEF di Bankitalia che sintetizza i risultati del progetto di ricerca ""Gli effetti del #CambiamentoClimatico sull'#EconomiaItaliana"" https://t.co/enhuznTPX3
#sostenibilità #clima #ambiente",bancaditalia,0,1,1,central_bank,0.01983470469713211,0.8275729417800903,0.15259239077568054
791,791,781801333313662976,2022-11-30 16:31:09+00:00,[1597991635857846273],1597991635857846273,it,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 12, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","🌿Il #CambiamentoClimatico ha importanti conseguenze sull'attività economica.
📚 Oggi #30novembre presso @GSSI_LAQUILA Fabrizio Balassone, insieme ad altri esperti e rappresentanti delle Istituzioni, ha presentato i risultati di una ricerca #Bankitalia sul tema
 
#clima #ambiente https://t.co/jU9q9NFZbw",bancaditalia,0,12,5,central_bank,0.038474515080451965,0.8260051608085632,0.13552029430866241
792,792,781801333313662976,2022-11-30 14:19:32+00:00,[1597958510893215746],1597958510893215746,it,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @RaiperilSociale: A partire dalla data simbolo del #25novembre #Rai e @bancaditalia testimoniano la vicinanza alle donne con una sensibi…,bancaditalia,0,0,2,central_bank,0.05741150304675102,0.33075225353240967,0.6118362545967102
793,793,781801333313662976,2022-11-30 07:37:29+00:00,[1597857331303579649],1597857331303579649,it,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @UfficioStampaBI: 📌 Oggi #30novembre presso @GSSI_LAQUILA si terrà la presentazione del rapporto #Bankitalia sugli effetti del #Cambiame…,bancaditalia,0,0,8,central_bank,0.015510222874581814,0.8890422582626343,0.09544748067855835
794,794,781801333313662976,2022-11-29 14:56:35+00:00,[1597605446814404608],1597605446814404608,en,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","There is still a lot to do, but thanks to the efforts made so far #Bankitalia is the 2nd greenest central bank among those of the #G20 (from 6th place last year) 👇
Find out more about our action on #climaterisks and #sustainablefinance #BankOfItaly: https://t.co/8IkMeoY3t4 https://t.co/HR3LgHyUzN",bancaditalia,0,3,4,central_bank,0.09744869917631149,0.36214765906333923,0.5404036641120911
795,795,781801333313662976,2022-11-29 14:52:22+00:00,[1597604385257058305],1597604385257058305,it,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","C’è ancora molto da fare ma grazie agli sforzi compiuti finora #Bankitalia è la 2ª banca centrale più green tra quelle del #G20 (dal 6° posto dello scorso anno)👇
Per saperne di più sulla nostra azione in tema di #rischiclimatici e #finanzasostenibile vedi https://t.co/XEYBbGsJAt https://t.co/HR3LgHyUzN",bancaditalia,0,3,2,central_bank,0.13802754878997803,0.39097198843955994,0.4710004925727844
796,796,781801333313662976,2022-11-29 08:11:35+00:00,[1597503527781556225],1597503527781556225,it,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","📌 #29novembre
Tra poco Piero Cipollone VDG #Bankitalia a #DialogueOfContinents2022 @The_RBWC
 🎤parlerà di #pagamenti cross-border nella sessione “#CrossBorderPayments: a common public good?”
🔴 live qui: https://t.co/gjYxLDnddi
Info https://t.co/aEFO6DbVJC https://t.co/IJUrQYDyKi",bancaditalia,0,0,1,central_bank,0.055192284286022186,0.876559317111969,0.06824837625026703
797,797,781801333313662976,2022-11-28 14:08:05+00:00,[1597230855768137729],1597230855768137729,it,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","📌Riunione plenaria #Bankitalia - Associazioni dei #consumatori con focus su #CreditoRevolving e #BuyNowPayLater. Si è discusso anche del progetto #eurodigitale, su cui sono in corso approfondimenti a livello di #Eurosistema
#Tutela #TutelaConsumatori
👉https://t.co/mIIdtQiGmZ https://t.co/9ECKwqMkgE",bancaditalia,0,2,1,central_bank,0.027042346075177193,0.9036238789558411,0.06933382898569107
798,798,781801333313662976,2022-11-28 11:27:53+00:00,[1597190540776218625],1597190540776218625,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","📌 #savethedate tomorrow #29November
Deputy Governor #Bankitalia Piero Cipollone will attend #DialogueOfContinents2022 @The_RBWC to talk about “#CrossBorder #Payments: a common public good?”
🔴 Follow live at 9 AM CET https://t.co/gjYxLDEgfi
Program 👉 https://t.co/XKAb3CO6V4 https://t.co/5clAZACASY",bancaditalia,0,1,1,central_bank,0.08374418318271637,0.74543696641922,0.17081889510154724
799,799,781801333313662976,2022-11-28 11:27:16+00:00,[1597190382428700672],1597190382428700672,it,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","📌 #savethedate domani #29novembre
il VDG #Bankitalia Piero Cipollone sarà a #Parigi per #DialogueOfContinents2022 @The_RBWC per parlare di #pagamenti cross-border nella sessione “#CrossBorderPayments: a common public good?”
🔴 Segui live dalle h 9.00 https://t.co/gjYxLDEgfi https://t.co/GIl97IOqyW",bancaditalia,0,0,1,central_bank,0.030782535672187805,0.926510214805603,0.0427071750164032
